movie_language_id,movie_id,language_code
43135,66068,nl
43136,84479,en
43137,84479,fr
43138,20226,nl
43139,132561,nl
43140,132561,tr
43141,44751,nl
43142,68360,fr
43143,68444,nl
43144,12135,nl
43145,76202,en
43146,61935,nl
43147,17486,fr
43148,69740,nl
43149,123005,nl
43150,123005,fr
43151,47587,nl
43152,47587,en
43153,42748,nl
43154,42748,fr
43155,60775,nl
43156,22034,ar
43157,22034,nl
43158,22034,fr
43159,150041,nl
43160,66066,nl
43161,80469,nl
43162,56950,nl
43163,299856,nl
43164,20388,nl
43165,24524,nl
43166,17902,nl
43167,53103,nl
43168,53103,fr
43169,80153,nl
43170,210320,nl
43171,209414,nl
43172,139270,nl
43173,10509,nl
43174,22454,nl
43175,141145,nl
43176,86482,nl
43177,164366,nl
43178,94630,nl
43179,280437,nl
43180,287344,en
43181,287344,nl
43182,218238,nl
43183,142085,hu
43184,142085,nl
43185,142085,en
43186,75578,nl
43187,52260,nl
43188,15994,nl
43189,36712,nl
43190,182545,nl
43191,35639,nl
43192,63044,nl
43193,74436,pt
43194,74436,en
43195,74436,ru
43196,255647,es
43197,255647,sr
43198,255647,en
43199,54832,en
43200,111480,fr
43201,111480,de
43202,44478,fr
43203,215908,en
43204,48848,it
43205,27548,en
43206,211220,en
43207,324930,en
43208,374416,it
43209,65777,en
43210,39288,en
43211,4459,en
43212,80082,en
43213,152393,en
43214,110457,en
43215,178189,en
43216,325712,en
43217,317198,en
43218,84105,en
43219,286987,en
43220,286987,de
43221,271954,de
43222,271954,tr
43223,54330,ko
43224,129119,tr
43225,328480,en
43226,284250,ku
43227,284250,tr
43228,284250,el
43229,82655,en
43230,325134,tr
43231,159109,en
43232,354216,en
43233,174751,en
43234,45098,ko
43235,57718,en
43236,132873,de
43237,132873,en
43238,333360,en
43239,370665,hi
43240,333596,en
43241,331190,en
43242,299553,en
43243,360055,en
43244,336313,en
43245,256959,pt
43246,127363,en
43247,28859,en
43248,168379,es
43249,329440,en
43250,41518,hi
43251,277934,tr
43252,141901,tr
43253,94555,ko
43254,46494,en
43255,50669,en
43256,242354,en
43257,39436,it
43258,277968,fr
43259,277968,de
43260,127894,fr
43261,127894,ru
43262,37460,hi
43263,26379,hi
43264,27621,en
43265,102632,hi
43266,279973,en
43267,210408,tr
43268,291157,hi
43269,275269,hi
43270,283589,hi
43271,258100,en
43272,30117,en
43273,86068,en
43274,313628,ko
43275,138038,en
43276,43856,fr
43277,43856,en
43278,118026,ja
43279,284050,es
43280,105991,zh
43281,287497,bg
43282,77194,ja
43283,77855,pl
43284,77855,es
43285,48661,ja
43286,204755,ja
43287,16075,en
43288,74842,ja
43289,122198,en
43290,122198,fr
43291,122198,de
43292,122198,pt
43293,173928,pt
43294,24154,fr
43295,24154,ja
43296,59297,ja
43297,321191,ko
43298,349176,ja
43299,374883,fi
43300,325173,en
43301,118236,en
43302,118236,es
43303,124122,en
43304,49719,en
43305,198667,en
43306,198667,de
43307,197053,de
43308,197053,pt
43309,113700,en
43310,83119,en
43311,16912,en
43312,16912,fr
43313,16912,de
43314,16912,pl
43315,225834,en
43316,86942,en
43317,74884,de
43318,60181,fr
43319,143355,bs
43320,143355,hr
43321,29982,en
43322,215408,es
43323,215408,en
43324,362703,cr
43325,362703,en
43326,362703,es
43327,289190,en
43328,54657,te
43329,54657,hi
43330,54657,en
43331,347767,es
43332,57393,en
43333,67339,cn
43334,253353,en
43335,32643,en
43336,31237,en
43337,342502,en
43338,55949,en
43339,222932,en
43340,243442,it
43341,196398,fr
43342,267310,de
43343,267310,en
43344,256735,en
43345,5953,en
43346,5953,fr
43347,354105,fr
43348,258384,fr
43349,259325,en
43350,61046,en
43351,159849,en
43352,193321,en
43353,371759,en
43354,288463,en
43355,288463,fr
43356,115547,en
43357,333675,en
43358,272548,en
43359,140229,de
43360,140229,ru
43361,140229,fr
43362,361671,en
43363,245697,de
43364,294825,en
43365,61662,fr
43366,31343,fr
43367,150049,fr
43368,13713,fr
43369,38883,fr
43370,322317,ru
43371,236570,en
43372,84782,ru
43373,277631,en
43374,329407,en
43375,135307,fr
43376,212753,en
43377,358238,en
43378,303665,en
43379,104041,en
43380,86232,en
43381,139712,de
43382,150054,ar
43383,321974,en
43384,80970,fr
43385,253150,en
43386,137333,en
43387,371492,fr
43388,340401,de
43389,273167,en
43390,71445,en
43391,293006,en
43392,293006,de
43393,377206,en
43394,249926,en
43395,72054,da
43396,86987,no
43397,86987,sv
43398,89877,da
43399,270724,zh
43400,286687,ko
43401,76764,en
43402,284467,en
43403,180813,en
43404,198890,el
43405,315880,en
43406,340176,ja
43407,361854,de
43408,173056,en
43409,173056,ja
43410,23382,en
43411,23382,fr
43412,85696,en
43413,92189,en
43414,220075,ko
43415,124527,en
43416,85611,en
43417,3025,en
43418,76817,de
43419,187442,es
43420,345875,en
43421,279997,en
43422,279997,de
43423,85032,ja
43424,68184,en
43425,253304,el
43426,79997,pl
43427,50526,pl
43428,50526,en
43429,79516,en
43430,79516,ja
43431,79516,pt
43432,79516,es
43433,360627,en
43434,36620,pl
43435,26314,pl
43436,176535,pl
43437,74921,pl
43438,153266,pl
43439,153266,en
43440,78326,pl
43441,58553,pl
43442,36626,de
43443,36626,pl
43444,31855,pl
43445,13274,ja
43446,16907,ja
43447,209385,it
43448,209385,pl
43449,36377,pl
43450,144942,en
43451,144942,hu
43452,329550,pl
43453,38941,pl
43454,93862,en
43455,152388,en
43456,85434,es
43457,169009,en
43458,285011,en
43459,110372,en
43460,133255,en
43461,63654,ta
43462,71918,te
43463,106495,en
43464,54242,en
43465,190183,en
43466,156981,en
43467,193439,en
43468,257907,en
43469,267483,en
43470,284514,es
43471,351145,fr
43472,351145,it
43473,351145,es
43474,38057,en
43475,38057,zh
43476,113843,en
43477,218221,ja
43478,339790,en
43479,126423,en
43480,322400,en
43481,153444,fr
43482,184819,fr
43483,84248,fr
43484,42690,fr
43485,42690,de
43486,115162,fr
43487,5067,fr
43488,76777,fr
43489,76775,fr
43490,76772,fr
43491,147360,fr
43492,147360,de
43493,4709,fr
43494,68754,fr
43495,43462,fr
43496,46184,en
43497,116712,en
43498,64418,fr
43499,92254,fr
43500,169479,fr
43501,105549,fr
43502,47612,fr
43503,92413,fr
43504,348678,fa
43505,348678,pt
43506,348678,sv
43507,238985,en
43508,55873,en
43509,55873,ru
43510,163312,pl
43511,67018,en
43512,67018,fr
43513,24041,de
43514,134409,en
43515,334878,fr
43516,173080,en
43517,84951,en
43518,57845,en
43519,79500,en
43520,47360,en
43521,47363,en
43522,28920,en
43523,359807,pt
43524,56589,fr
43525,259835,it
43526,373355,en
43527,373355,ja
43528,373355,ko
43529,373451,en
43530,326094,en
43531,276905,en
43532,323675,en
43533,312669,en
43534,377565,el
43535,47367,it
43536,27069,en
43537,27069,de
43538,366924,en
43539,27748,zh
43540,256102,ms
43541,85268,en
43542,320005,ru
43543,211845,en
43544,136716,en
43545,204269,en
43546,79911,en
43547,309968,en
43548,217587,en
43549,158431,en
43550,46442,de
43551,53290,nl
43552,53290,en
43553,53290,fr
43554,53290,de
43555,53290,it
43556,53290,ja
43557,187633,it
43558,211139,it
43559,211139,es
43560,95838,it
43561,274817,ja
43562,3692,it
43563,73477,it
43564,112570,it
43565,56083,pt
43566,43036,fr
43567,67083,en
43568,87943,en
43569,162505,es
43570,63318,fr
43571,85729,ru
43572,255396,en
43573,319888,en
43574,319888,de
43575,319888,no
43576,375290,ar
43577,375290,hi
43578,375290,ml
43579,376047,hi
43580,145373,it
43581,74197,it
43582,149691,it
43583,149691,es
43584,222619,en
43585,26703,en
43586,104081,es
43587,64462,es
43588,65795,en
43589,65795,fr
43590,65795,es
43591,161024,es
43592,35411,es
43593,109690,es
43594,222030,es
43595,222030,en
43596,42107,en
43597,331962,en
43598,27428,ko
43599,301729,en
43600,165718,ja
43601,329805,fr
43602,83617,hu
43603,276883,en
43604,320181,en
43605,283710,ja
43606,29351,it
43607,127468,es
43608,291154,en
43609,291154,hi
43610,261815,en
43611,44554,cn
43612,44554,en
43613,273899,en
43614,337029,en
43615,345235,ko
43616,345235,zh
43617,336807,fr
43618,70412,ja
43619,38268,ja
43620,35021,pl
43621,301744,it
43622,301744,ru
43623,97666,ru
43624,220029,en
43625,157293,hi
43626,220176,ko
43627,156220,en
43628,67198,en
43629,333387,en
43630,362057,en
43631,353378,en
43632,300792,en
43633,348069,en
43634,40700,ja
43635,323435,en
43636,360030,en
43637,378092,en
43638,291851,en
43639,50938,th
43640,117316,he
43641,117316,ar
43642,117316,de
43643,117316,en
43644,117316,fr
43645,352156,en
43646,38677,te
43647,25366,en
43648,340243,en
43649,139777,fr
43650,378350,fi
43651,281968,fr
43652,281968,it
43653,333658,fr
43654,224243,en
43655,321258,en
43656,343795,en
43657,343795,pt
43658,119586,en
43659,339547,en
43660,285697,pt
43661,340255,en
43662,48242,es
43663,29695,en
43664,87737,en
43665,44563,es
43666,346170,en
43667,346170,de
43668,72790,de
43669,279096,en
43670,111561,en
43671,155556,en
43672,275477,en
43673,243794,en
43674,335778,en
43675,15391,ar
43676,15391,en
43677,83001,en
43678,373472,en
43679,329004,en
43680,76851,en
43681,235450,en
43682,58500,en
43683,376530,en
43684,376530,kk
43685,365065,en
43686,334918,fr
43687,345775,da
43688,345775,nl
43689,345775,fr
43690,93521,xx
43691,63505,en
43692,96715,en
43693,340357,en
43694,169721,en
43695,364116,en
43696,197785,en
43697,291870,en
43698,84728,en
43699,379297,en
43700,21266,da
43701,21266,en
43702,137533,en
43703,214105,he
43704,364427,ru
43705,333377,en
43706,1998,en
43707,1998,fr
43708,1998,it
43709,1998,km
43710,68555,ja
43711,50124,fr
43712,50124,it
43713,77294,ru
43714,159514,de
43715,159514,nl
43716,335051,it
43717,320302,it
43718,300673,en
43719,18874,ja
43720,171902,fr
43721,171902,de
43722,11089,es
43723,11089,de
43724,301325,en
43725,301325,es
43726,367536,en
43727,367536,fr
43728,374142,fi
43729,374142,en
43730,315055,fi
43731,42588,en
43732,10626,de
43733,376681,ta
43734,376681,hi
43735,376681,en
43736,376681,bn
43737,53074,es
43738,47717,el
43739,344277,en
43740,344277,it
43741,63766,fr
43742,83831,en
43743,265531,en
43744,350505,en
43745,41924,es
43746,210609,en
43747,253020,it
43748,253020,pt
43749,360799,en
43750,360799,it
43751,48180,en
43752,35025,fr
43753,169634,uk
43754,39253,ru
43755,62738,ru
43756,293122,en
43757,293122,uk
43758,293122,ru
43759,40356,th
43760,317723,ro
43761,334531,en
43762,116714,es
43763,248268,en
43764,339408,en
43765,18174,en
43766,96828,en
43767,337960,en
43768,46821,pt
43769,12831,en
43770,380864,fi
43771,22316,hi
43772,46430,hi
43773,166253,hi
43774,20916,hi
43775,210068,hi
43776,39837,hi
43777,82575,hi
43778,64880,hi
43779,215797,en
43780,205221,en
43781,266038,hi
43782,135713,en
43783,298986,it
43784,333888,it
43785,332709,it
43786,18230,en
43787,44566,hi
43788,351072,ur
43789,277528,en
43790,277528,de
43791,296096,en
43792,378385,en
43793,378385,de
43794,378385,pt
43795,336669,es
43796,372315,en
43797,338803,ko
43798,324289,en
43799,280617,en
43800,135097,en
43801,170292,en
43802,348089,en
43803,348089,it
43804,250902,en
43805,63378,te
43806,55283,te
43807,336663,fr
43808,336663,fa
43809,17720,en
43810,42526,en
43811,76200,fr
43812,346651,en
43813,316000,en
43814,263341,en
43815,146198,en
43816,205584,en
43817,336808,ca
43818,336808,de
43819,336808,la
43820,336808,pt
43821,336808,es
43822,376869,hi
43823,323677,en
43824,367493,en
43825,333371,en
43826,267860,en
43827,269149,en
43828,279641,en
43829,258363,en
43830,258363,es
43831,318850,en
43832,378200,en
43833,267193,en
43834,287284,en
43835,361263,en
43836,367513,en
43837,380565,en
43838,20051,en
43839,24569,en
43840,17276,en
43841,24571,en
43842,60867,ru
43843,60867,lt
43844,19297,en
43845,312804,en
43846,19252,en
43847,36718,fr
43848,29114,en
43849,56418,ar
43850,56418,de
43851,56418,es
43852,62717,pt
43853,202140,it
43854,324978,sv
43855,200548,zu
43856,200548,en
43857,200548,af
43858,206292,es
43859,24654,en
43860,51309,en
43861,209251,ro
43862,209251,es
43863,73565,en
43864,348674,ar
43865,348674,da
43866,348674,en
43867,164443,en
43868,164443,de
43869,164443,pl
43870,61314,it
43871,282084,en
43872,342381,en
43873,92060,en
43874,37793,en
43875,273509,en
43876,255278,en
43877,331745,en
43878,286595,fr
43879,371007,en
43880,36092,ja
43881,365187,te
43882,360387,en
43883,366249,fi
43884,78340,fr
43885,257081,en
43886,228647,en
43887,87612,en
43888,125414,en
43889,168228,en
43890,184260,ka
43891,361183,nl
43892,285307,th
43893,287170,th
43894,97350,hi
43895,371003,en
43896,373314,en
43897,373314,it
43898,377853,fr
43899,37839,fr
43900,56943,it
43901,108476,en
43902,159006,en
43903,159006,sw
43904,352162,es
43905,102707,es
43906,73791,it
43907,381353,fr
43908,329809,fr
43909,358403,en
43910,358403,fr
43911,336199,fr
43912,337107,fr
43913,315865,fr
43914,352025,en
43915,352025,fr
43916,329682,fr
43917,330348,fr
43918,330348,it
43919,342281,fr
43920,341392,en
43921,341392,fr
43922,24570,en
43923,355264,en
43924,367215,en
43925,299824,zh
43926,299824,th
43927,44637,en
43928,86186,en
43929,84865,it
43930,359154,ca
43931,359154,es
43932,33842,es
43933,82157,de
43934,124480,es
43935,124480,pt
43936,157447,en
43937,110395,en
43938,110395,es
43939,43292,it
43940,211317,en
43941,211317,ja
43942,211317,it
43943,100669,en
43944,257450,en
43945,165404,hi
43946,49518,hi
43947,166258,hi
43948,59372,hi
43949,97437,hi
43950,83902,en
43951,83902,hi
43952,134841,hi
43953,78827,hi
43954,20731,hi
43955,159436,en
43956,159436,hi
43957,20656,hi
43958,35907,hi
43959,19293,en
43960,19293,de
43961,341050,en
43962,354251,en
43963,354251,de
43964,324803,en
43965,363264,en
43966,333350,en
43967,257454,en
43968,29212,en
43969,56309,en
43970,127688,en
43971,93193,en
43972,128866,en
43973,161374,de
43974,161374,fr
43975,161374,en
43976,18044,en
43977,4289,en
43978,28346,en
43979,90030,en
43980,253282,en
43981,60389,hi
43982,329063,xx
43983,28509,en
43984,109174,en
43985,44548,en
43986,44184,en
43987,69075,en
43988,29889,en
43989,67320,en
43990,86495,en
43991,151062,en
43992,27674,en
43993,58769,de
43994,74942,en
43995,31907,en
43996,288186,en
43997,374618,en
43998,71120,en
43999,57568,th
44000,47655,en
44001,47655,hi
44002,85512,en
44003,27941,en
44004,28686,en
44005,44385,en
44006,96334,en
44007,60825,en
44008,60825,fr
44009,298584,en
44010,306547,nl
44011,379998,en
44012,379998,it
44013,379998,sv
44014,190269,en
44015,237433,en
44016,63142,en
44017,308409,da
44018,379335,fi
44019,89816,en
44020,89816,fr
44021,278051,en
44022,57144,fr
44023,68720,en
44024,351365,en
44025,105465,en
44026,67908,en
44027,286940,en
44028,139820,nl
44029,139820,en
44030,139820,fr
44031,67740,en
44032,82028,nl
44033,82028,de
44034,354857,en
44035,65707,fr
44036,82094,cs
44037,367492,tr
44038,100275,en
44039,73800,cn
44040,365222,cn
44041,365222,en
44042,365222,zh
44043,365222,th
44044,41188,hi
44045,118408,ja
44046,60604,ja
44047,44850,ko
44048,67327,my
44049,67327,fr
44050,67327,ja
44051,67327,th
44052,23529,es
44053,54769,de
44054,20221,es
44055,114922,es
44056,182219,cs
44057,182219,fr
44058,81666,it
44059,290365,fr
44060,46258,de
44061,253395,fi
44062,77585,en
44063,248543,pt
44064,36301,da
44065,36301,en
44066,36301,de
44067,126219,ja
44068,278771,en
44069,353609,en
44070,208431,el
44071,331354,es
44072,9321,de
44073,228204,en
44074,257614,en
44075,340881,en
44076,382951,en
44077,216529,en
44078,59944,ja
44079,363185,hi
44080,74831,it
44081,148184,en
44082,148184,fr
44083,148184,km
44084,30909,es
44085,114354,es
44086,112631,en
44087,112631,es
44088,234815,es
44089,240628,es
44090,258450,es
44091,312101,es
44092,186066,es
44093,157153,es
44094,43953,da
44095,128177,es
44096,249368,es
44097,119616,es
44098,185248,de
44099,185248,en
44100,280901,es
44101,20205,en
44102,203351,en
44103,197624,en
44104,24198,en
44105,180935,en
44106,237200,en
44107,273598,af
44108,354100,en
44109,143983,de
44110,373441,en
44111,100528,en
44112,279634,lt
44113,279634,ru
44114,295508,hi
44115,71064,hi
44116,166225,hi
44117,345426,de
44118,101783,hi
44119,86576,hi
44120,257087,en
44121,49098,pl
44122,104548,ja
44123,313108,ko
44124,382155,pl
44125,74919,pl
44126,44528,de
44127,127329,cn
44128,127329,fr
44129,127329,zh
44130,85580,en
44131,379873,it
44132,44239,en
44133,20534,hi
44134,21665,hi
44135,115153,hi
44136,72051,hi
44137,361866,hi
44138,127531,de
44139,127531,hi
44140,196852,hi
44141,277229,hi
44142,66702,de
44143,103212,hi
44144,195557,xx
44145,195535,xx
44146,195653,xx
44147,163111,xx
44148,195732,xx
44149,196044,xx
44150,156529,xx
44151,303982,pt
44152,228184,pt
44153,153695,en
44154,300602,ca
44155,300602,en
44156,300602,es
44157,258585,fi
44158,41093,hu
44159,23729,da
44160,258749,es
44161,373878,pt
44162,373878,es
44163,371645,en
44164,347064,de
44165,347847,en
44166,354110,en
44167,20132,de
44168,20132,hi
44169,97341,hi
44170,22429,hi
44171,20390,hi
44172,58725,bn
44173,58725,hi
44174,58725,ur
44175,39217,hi
44176,83903,hi
44177,83903,en
44178,15978,hi
44179,20296,hi
44180,272220,hi
44181,371442,en
44182,220500,en
44183,31364,hi
44184,202253,it
44185,114006,ru
44186,114006,ja
44187,69346,hi
44188,21555,hi
44189,58302,hi
44190,97361,hi
44191,243416,fr
44192,237422,hy
44193,237422,de
44194,140231,hi
44195,65719,fr
44196,20623,hi
44197,48318,hu
44198,129820,hu
44199,362812,hi
44200,170856,fr
44201,45886,ru
44202,118635,nl
44203,118635,ru
44204,149094,de
44205,111988,el
44206,249347,ru
44207,278269,ru
44208,44351,en
44209,46857,et
44210,46857,ru
44211,36224,en
44212,88860,lt
44213,219693,it
44214,64225,fr
44215,47239,de
44216,111248,ru
44217,44066,fa
44218,177564,fr
44219,217247,pl
44220,27598,sv
44221,78547,fr
44222,73094,en
44223,175380,de
44224,129933,gn
44225,71117,ja
44226,4747,fr
44227,178907,ru
44228,202662,hu
44229,20907,en
44230,20907,hu
44231,74903,hu
44232,80080,cs
44233,265845,de
44234,27671,en
44235,69022,ru
44236,64404,fr
44237,149455,ru
44238,149455,uk
44239,126610,en
44240,84848,es
44241,52701,ja
44242,52701,ru
44243,10749,de
44244,131398,de
44245,62759,da
44246,62759,en
44247,336970,sv
44248,155052,ru
44249,92988,de
44250,45204,nl
44251,10500,de
44252,101965,ja
44253,149727,ka
44254,162877,nl
44255,162877,en
44256,49446,en
44257,19008,sk
44258,292533,fa
44259,108949,tl
44260,11869,de
44261,128714,en
44262,383725,nl
44263,45677,fr
44264,8846,de
44265,69019,en
44266,94790,ja
44267,84023,ky
44268,101917,nl
44269,101917,en
44270,101917,fr
44271,108639,en
44272,108639,fr
44273,108639,ru
44274,108639,es
44275,80990,fr
44276,56487,de
44277,66541,fr
44278,65504,fr
44279,85904,en
44280,85904,fr
44281,85904,de
44282,185153,en
44283,70503,nl
44284,121740,sv
44285,46212,cs
44286,46212,sk
44287,160960,en
44288,33297,fr
44289,76547,fr
44290,83185,pt
44291,161361,en
44292,312399,ja
44293,40123,ja
44294,62297,en
44295,62297,nl
44296,11445,en
44297,372946,ja
44298,41472,ja
44299,67263,de
44300,26368,ja
44301,145191,fr
44302,158968,xx
44303,100086,pa
44304,100086,ur
44305,35451,ja
44306,271667,sk
44307,123406,lv
44308,123406,ru
44309,125795,sl
44310,49695,ja
44311,79860,ja
44312,254313,ru
44313,254313,uk
44314,7274,es
44315,114645,el
44316,36895,ja
44317,228216,en
44318,228216,pl
44319,228216,de
44320,4979,de
44321,265793,ar
44322,265793,fr
44323,105760,pl
44324,67355,en
44325,44436,en
44326,103953,ja
44327,211714,es
44328,246417,ru
44329,64944,fr
44330,88302,ka
44331,88302,ru
44332,180695,pl
44333,218728,de
44334,70794,fr
44335,1837,fr
44336,98642,ru
44337,335201,pl
44338,335201,de
44339,335201,it
44340,70457,nl
44341,35749,en
44342,302436,ru
44343,49941,de
44344,189556,ru
44345,89560,fr
44346,136141,xx
44347,47900,sk
44348,115239,pl
44349,271124,en
44350,44673,zh
44351,76760,ja
44352,48449,nl
44353,282086,cs
44354,104374,ja
44355,375732,en
44356,378227,mr
44357,111974,ja
44358,68876,en
44359,14489,ru
44360,39241,nl
44361,49125,it
44362,85265,tl
44363,269843,nl
44364,171213,fr
44365,104354,fr
44366,276702,de
44367,276702,et
44368,276702,en
44369,276702,ru
44370,46632,cs
44371,46632,de
44372,112044,nl
44373,39798,ja
44374,105254,en
44375,105254,sv
44376,44072,fa
44377,162396,en
44378,39510,en
44379,107852,fr
44380,28525,pt
44381,198450,pt
44382,16403,sr
44383,106538,fr
44384,361980,fi
44385,143959,fi
44386,293313,fi
44387,353641,fi
44388,293471,fi
44389,364387,fi
44390,364387,de
44391,52775,nl
44392,64504,fr
44393,61320,cs
44394,61313,cs
44395,72654,is
44396,74955,en
44397,74955,is
44398,78563,fr
44399,78563,ru
44400,33130,nl
44401,148853,fr
44402,148853,ka
44403,73503,is
44404,16159,en
44405,27496,en
44406,185495,en
44407,123897,en
44408,70748,pt
44409,214355,pt
44410,186738,pt
44411,68173,pt
44412,37993,pt
44413,116146,pt
44414,44589,fi
44415,278778,en
44416,352720,ru
44417,352720,de
44418,260163,en
44419,286367,en
44420,178687,en
44421,52416,ko
44422,51205,fr
44423,280045,es
44424,205943,en
44425,169865,en
44426,216068,en
44427,308269,en
44428,74727,en
44429,38440,en
44430,38440,fr
44431,38440,hi
44432,316840,hi
44433,236007,hi
44434,20182,en
44435,347807,de
44436,347807,hi
44437,59362,hi
44438,20494,hi
44439,20145,hi
44440,20092,hi
44441,253578,hi
44442,92193,hi
44443,226092,hi
44444,28389,en
44445,72661,is
44446,41078,hu
44447,73129,hu
44448,61552,de
44449,103539,kk
44450,159245,ru
44451,279598,ru
44452,42346,nl
44453,47723,sv
44454,21751,nl
44455,318851,nl
44456,121754,sv
44457,162458,fr
44458,242289,pt
44459,49782,sv
44460,150223,ka
44461,241593,sv
44462,11946,sv
44463,96419,fr
44464,96419,es
44465,78282,fr
44466,28527,nl
44467,28527,de
44468,28527,pl
44469,347317,nl
44470,347317,en
44471,41228,cs
44472,16010,da
44473,106669,sv
44474,85087,fr
44475,90034,fr
44476,90319,ru
44477,72214,ru
44478,263112,hu
44479,114931,de
44480,49908,hu
44481,107019,en
44482,329216,en
44483,80324,pl
44484,365375,en
44485,337104,en
44486,30345,en
44487,47149,en
44488,49498,en
44489,89242,en
44490,190410,it
44491,200016,hu
44492,47011,it
44493,47011,ru
44494,93440,ru
44495,97707,en
44496,97707,de
44497,97707,it
44498,342686,ru
44499,125727,hi
44500,270024,nl
44501,100017,de
44502,36296,fr
44503,381670,lv
44504,381670,ru
44505,252476,ru
44506,117565,en
44507,141757,pl
44508,70967,fr
44509,105033,fr
44510,71630,fr
44511,145909,fi
44512,384262,en
44513,384262,fi
44514,384262,sv
44515,90616,en
44516,89921,fr
44517,366736,sq
44518,366736,sr
44519,351981,es
44520,341007,ur
44521,241927,en
44522,77958,it
44523,20294,hi
44524,36204,hi
44525,20454,hi
44526,46383,hi
44527,22448,hi
44528,159434,hi
44529,15411,hi
44530,46409,hi
44531,19418,hi
44532,66537,fr
44533,14467,hi
44534,15864,hi
44535,19624,hi
44536,14071,en
44537,14071,hi
44538,20832,hi
44539,15974,hi
44540,23848,hi
44541,16383,hi
44542,14546,hi
44543,25510,hi
44544,372985,fr
44545,379388,es
44546,383255,sq
44547,383255,en
44548,383255,sr
44549,14193,hi
44550,330381,hu
44551,15979,hi
44552,15464,hi
44553,55376,hi
44554,21822,hi
44555,36919,cs
44556,342163,hu
44557,342163,es
44558,371462,en
44559,75282,en
44560,2890,nl
44561,199283,ru
44562,333164,nl
44563,149326,nl
44564,73775,de
44565,65216,en
44566,6417,hu
44567,6417,ro
44568,43925,pt
44569,8444,pt
44570,65771,da
44571,13798,da
44572,129518,nl
44573,95240,ja
44574,88395,it
44575,69016,en
44576,38668,de
44577,83299,ja
44578,44517,es
44579,61699,en
44580,61699,he
44581,182768,ja
44582,10129,de
44583,76350,fr
44584,40522,fr
44585,353533,te
44586,80276,te
44587,83889,hi
44588,83889,ta
44589,83889,te
44590,23381,te
44591,56986,te
44592,37172,te
44593,48315,en
44594,73578,te
44595,224061,te
44596,111836,te
44597,262227,te
44598,138667,te
44599,80539,te
44600,125835,te
44601,148265,ta
44602,148265,te
44603,40909,te
44604,80805,te
44605,349135,en
44606,67988,en
44607,227871,en
44608,28188,en
44609,196907,fr
44610,84904,de
44611,84904,it
44612,104927,it
44613,342672,en
44614,19980,hi
44615,85708,hi
44616,18673,hi
44617,187579,en
44618,16008,da
44619,20891,ru
44620,117790,nl
44621,112346,nl
44622,199879,en
44623,52073,fr
44624,308671,de
44625,97547,nl
44626,97547,de
44627,189420,xx
44628,284620,fr
44629,76099,fr
44630,209312,bn
44631,24603,hi
44632,82409,pt
44633,20507,hi
44634,82279,cs
44635,267035,de
44636,74661,de
44637,74661,nl
44638,50730,nl
44639,67509,fr
44640,78701,en
44641,78701,hi
44642,8144,it
44643,8144,es
44644,141010,it
44645,77257,es
44646,276537,en
44647,28812,es
44648,332721,en
44649,4680,fr
44650,77859,ja
44651,256103,ko
44652,44425,hi
44653,44565,hi
44654,44978,hi
44655,34144,hi
44656,49028,hi
44657,49028,te
44658,115905,hi
44659,354388,fr
44660,112947,en
44661,88377,en
44662,79836,it
44663,61540,it
44664,73835,it
44665,81521,en
44666,61203,hi
44667,61203,en
44668,56901,hi
44669,53569,hi
44670,53569,en
44671,73582,hi
44672,61400,hi
44673,71481,hi
44674,158519,hi
44675,84240,hi
44676,267522,hi
44677,78377,fr
44678,141679,en
44679,259460,es
44680,362243,cs
44681,287322,en
44682,96552,nl
44683,96552,zh
44684,105833,pt
44685,105833,en
44686,105833,ja
44687,105833,es
44688,105833,it
44689,105833,fr
44690,347184,fr
44691,347184,it
44692,347184,en
44693,250919,de
44694,31319,ja
44695,60616,fr
44696,60616,de
44697,123707,ro
44698,227481,fr
44699,105572,fr
44700,308823,nl
44701,135362,nl
44702,135362,en
44703,18508,no
44704,20934,ru
44705,19759,cs
44706,185354,pl
44707,64190,en
44708,41039,en
44709,64935,fr
44710,2764,nl
44711,286512,fr
44712,17302,en
44713,326305,en
44714,57983,cs
44715,48489,en
44716,48489,it
44717,48489,th
44718,78539,fr
44719,64649,ja
44720,75179,nl
44721,72615,sv
44722,71496,fr
44723,53472,nl
44724,53472,en
44725,3048,en
44726,45064,sv
44727,180555,fr
44728,382517,da
44729,382517,en
44730,382517,th
44731,332880,nl
44732,376515,en
44733,380694,en
44734,370870,hi
44735,369364,en
44736,369364,pa
44737,238529,en
44738,16123,en
44739,197788,en
44740,14814,en
44741,108582,en
44742,37311,en
44743,193177,en
44744,321377,en
44745,288286,pt
44746,16803,el
44747,173421,el
44748,48128,el
44749,48122,el
44750,48122,en
44751,48122,tr
44752,16513,el
44753,43077,en
44754,164045,en
44755,185640,hi
44756,228355,hi
44757,177358,hi
44758,209410,hi
44759,186747,en
44760,186747,hi
44761,46780,en
44762,65188,fr
44763,65188,de
44764,334495,en
44765,78202,de
44766,73123,nl
44767,107767,fr
44768,220154,en
44769,119816,de
44770,47231,nl
44771,9084,de
44772,50294,cs
44773,50294,en
44774,81389,nl
44775,199934,da
44776,180240,nl
44777,4443,fr
44778,37602,nl
44779,180970,de
44780,180970,ro
44781,30810,en
44782,21282,da
44783,18879,en
44784,84030,cs
44785,799,de
