movie_id,title,original_language,status,revenue,budget,release_date,runtime,popularity,vote_average,vote_count
418688,Blood on the Mountain,en,Released,0,0,5/26/2016,93,0.202625,8.7,3
395982,Prevenge,en,Released,0,0,2/10/2017,88,7.651227,6.1,43
324849,The Lego Batman Movie,en,Released,311950384,80000000,2/8/2017,104,17.070748,7.2,1473
58820,The Beckoning Silence,it,Released,0,0,10/22/2007,73,0.439807,6.7,10
266882,Closer to God,en,Released,0,0,7/3/2015,81,2.225578,5.5,15
126143,Of Two Minds,en,Released,0,0,11/1/2012,96,0.390121,8,2
332288,Bigfootville,en,Released,0,0,9/20/2002,0,0.003294,0,0
76420,DC Showcase Catwoman,en,Released,0,0,10/18/2011,15,2.748168,6.5,36
269246,Batman Beyond Darwyn Cookes Batman 75th Anniversary Short,en,Released,0,0,4/19/2014,1,0.850141,7.7,12
264170,Batman Strange Days,en,Released,0,0,4/9/2014,3,3.138299,7.5,37
256421,Superman 75,en,Released,0,0,10/15/2013,2,1.22198,7.4,19
327083,The Victorias Secret Fashion Show 2001,es,Released,0,0,11/15/2001,50,0.01268,0,0
148039,Christmas Time In South Park,en,Released,0,0,10/9/2000,154,1.125323,7.8,23
16487,The Spirit of Christmas,en,Released,0,0,1/1/1995,5,1.410367,7.7,9
16486,The Spirit of Christmas,en,Released,0,0,12/1/1992,4,0.130903,7,7
26461,Trailer Park Boys Say Goodnight to the Bad Guys,en,Released,0,0,12/7/2008,60,0.658229,7.6,18
38878,Shes Too Young,en,Released,0,0,2/16/2004,88,0.384404,5.4,7
43641,Superman Shazam The Return of Black Adam,en,Released,0,0,11/9/2010,25,3.566333,7.1,77
365037,Swearnet Live,en,Released,0,0,10/1/2014,75,0.406664,6,2
274326,Trailer Park Boys   Live in F**kin Dublin,en,Released,0,0,5/1/2014,81,1.063387,6,12
335791,When the Bough Breaks,en,Released,30658387,10000000,9/9/2016,97,17.046052,5.3,93
72955,Dj vu,ru,Released,0,0,4/18/1989,108,0.231954,7.9,5
417427,The Good Boy,ru,Released,0,0,11/10/2016,95,1.254369,5.1,8
53217,Whats Opera Doc,en,Released,0,0,7/6/1957,7,2.129326,7.6,35
377263,Frantz,fr,Released,880474,0,9/7/2016,113,9.098394,7.5,168
352960,Lace Crater,en,Released,0,0,9/10/2015,83,0.789554,4.8,4
429801,Gabriel Iglesias Im Sorry for What I Said When I Was Hungry,en,Released,0,0,12/20/2016,87,0.570288,7.1,14
359093,The 24 Hour War,en,Released,0,0,11/20/2016,99,1.372084,7.8,4
19010,Deep Evil,fr,Released,0,0,6/25/2004,90,1.064408,3.3,6
382598,Full Speed,fr,Released,0,0,11/11/2016,91,6.636211,5.8,105
359660,Fear of the Flesh The Making of The Fly,en,Released,0,0,10/4/2005,136,0.037698,8,1
106876,The Black Panther,en,Released,0,0,12/26/1977,102,0.705454,5.5,5
400749,Mothers of Men,en,Released,0,0,1/1/1917,64,0.001223,0,0
413837,A Wedding,fr,Released,0,0,2/22/2017,95,1.459408,6.3,20
417056,The Hollow,en,Released,0,0,10/7/2016,128,1.518099,5,14
395278,Wizard Mode,en,Released,0,0,5/2/2016,82,0.21412,7,5
384727,The Ideal,fr,Released,0,0,6/15/2016,90,2.569793,5.3,53
85755,Perry Mason The Case of the Heartbroken Bride,en,Released,0,0,10/30/1992,90,0.2875,0,0
363689,The Unspoken,en,Released,0,0,10/24/2015,90,1.965783,4.5,20
380771,Bartleby,en,Released,0,0,10/30/1970,78,0.001172,0,0
148031,Freedom Road,en,Released,0,0,10/29/1979,186,0.356672,3.5,2
411088,The Invisible Guest,es,Released,0,4000000,12/15/2016,106,13.90698,8.1,395
240634,How Videogames Changed the World,en,Released,0,0,11/30/2013,97,1.199804,6.9,10
97073,Perry Mason The Case of the Skin Deep Scandal,en,Released,0,0,2/19/1993,91,0.000469,0,0
383785,Kung Fu Yoga,zh,Released,254212245,65000000,1/27/2017,130,17.630487,5.9,50
392271,Rangoon,hi,Released,0,12003848,2/24/2017,167,4.419157,7,10
401544,Death Race 2050,en,Released,0,0,1/17/2017,93,5.209399,3.7,43
367613,The Night My Mother Killed My Father,es,Released,0,0,4/23/2016,94,2.527909,6.3,25
328796,Burn Country,en,Released,0,0,4/16/2016,102,1.235151,5.3,12
374205,One Piece Film GOLD,ja,Released,66207073,0,7/23/2016,120,5.40012,7.3,58
109213,The Zero Boys,en,Released,0,0,1/1/1986,89,1.176132,5.3,8
423122,Dana Carvey Straight White Male 60,en,Released,0,0,11/4/2016,64,0.853784,6.6,7
398738,Bright Lights Starring Carrie Fisher and Debbie Reynolds,en,Released,0,0,5/14/2016,95,1.67461,7.4,26
256569,Trespass Against Us,en,Released,0,0,1/20/2017,99,11.480378,6,59
382220,Master,ko,Released,0,0,12/21/2016,143,1.888826,7,12
433034,The Perfect Physique,en,Released,0,0,9/16/2015,108,0.233883,5.5,4
381008,Claire in Motion,en,Released,0,0,1/13/2017,83,0.899753,4.9,9
195763,Homerun,zh,Released,0,0,8/6/2003,108,0.228197,5.5,4
416211,The White Helmets,ar,Released,0,0,9/16/2016,40,3.496528,7.9,56
184958,The Miracle Rider,en,Released,0,0,4/11/1935,306,0.573303,4,2
401461,The Phantom,en,Released,0,0,12/24/1943,299,0.001947,0,0
98377,Angelfist,en,Released,0,0,5/12/1993,80,0.285439,6,4
91339,Kill Zone,en,Released,0,0,1/1/1993,81,0.074255,1,1
222339,Dune Warriors,en,Released,0,0,1/1/1991,0,1.292541,3.3,5
57518,Eddie Griffin You Can Tell Em I Said It,en,Released,0,0,2/19/2011,82,0.211287,6.4,4
107420,The Sisterhood,en,Released,0,0,1/1/1988,75,0.449565,3.5,3
66659,Equalizer 2000,en,Released,0,0,1/1/1987,85,0.764715,4.5,4
107412,Silk,en,Released,0,0,12/1/1986,84,0.108872,4.3,2
107319,Wheels of Fire,en,Released,0,0,4/11/1985,81,1.08232,5.1,5
107605,Bloodfist 2050,en,Released,0,0,8/4/2005,78,0.547756,2.7,3
412309,How to Win the US Presidency,en,Released,0,0,8/1/2016,50,0.048449,0,0
412590,Hitlers Olympics,en,Released,0,0,7/16/2016,44,0.061541,0,0
270529,The Sklar Brothers What Are We Talking About,en,Released,0,0,4/29/2014,69,0.051005,4,1
334679,All Work All Play The Pursuit of eSports Glory Live,en,Released,0,0,4/20/2015,90,0.382638,5.9,9
108177,Demetri Martin  Person ,en,Released,0,0,1/14/2007,42,0.930462,6.9,9
45782,Jeff Foxworthy Totally Committed,en,,0,0,5/16/1998,56,0.002544,0,0
102053,Them Idiots Whirled Tour,en,Released,0,0,3/12/2012,120,0.410033,6.9,4
38323,Mama,ru,Released,0,0,12/10/1976,83,1.169625,5.8,7
289171,The Secret of Arkandias,fr,Released,0,0,10/22/2014,91,3.87515,5.6,27
17417,Hallelujah,fr,Released,0,0,4/29/2009,91,2.165824,5.5,38
412205,Past Life,en,Released,0,0,12/1/2016,110,0.18016,8,3
271120,Singapore GaGa,zh,Released,0,100,8/24/2005,55,0.003025,0,0
429238,Coin Heist,en,Released,0,0,1/6/2017,97,2.835202,5.1,61
409502,Im Not Ashamed,en,Released,2000000,1500000,10/21/2016,112,2.254096,7,27
426808,A Cinderella Christmas,en,Released,0,0,12/3/2016,0,2.361363,6.4,14
345925,Rupture,en,Released,0,0,11/4/2016,102,4.970237,5.5,53
394034,Buddha in a Traffic Jam,hi,Released,0,0,5/13/2016,114,0.078694,5,1
408159,The Young Offenders,en,Released,0,0,9/16/2016,84,10.491428,7.5,40
381021,Best and Most Beautiful Things,en,Released,0,0,12/2/2016,90,0.103395,6,1
256756,Purgatory,es,Released,0,0,3/28/2014,83,0.3475,5.3,3
396392,Wedding Bells,en,Released,0,0,6/3/2016,84,0.679815,5.5,3
393658,Tulips in Spring,en,Released,0,0,5/14/2016,84,0.47285,5.1,4
411081,Summer Love,en,Released,0,0,8/20/2016,84,1.355957,6.1,8
369054,Christmas Land,en,Released,0,0,12/20/2015,83,0.831683,6.7,11
254299,Die goldene Gans,de,Released,0,0,12/19/2013,,0.091445,0,0
82716,The Watermill Princess,cs,Released,0,0,6/1/1994,99,0.793461,5.5,3
4652,The Golden Goose,de,Released,0,0,9/26/1964,67,0.486657,6.5,4
80544,A Christmas Wish,en,Released,0,0,11/20/2011,93,1.253431,5.9,11
360365,Tini The New Life of Violetta,es,Released,0,0,5/4/2016,95,8.13774,6.8,85
245792,Christmas Belle,en,Released,0,0,12/8/2013,90,1.04707,5.8,4
85628,The Third Prince,cs,Released,0,0,12/1/1982,84,1.00E-06,5.3,4
208436,The Salt Prince,sk,Released,0,0,2/26/1983,85,0.612255,5.1,4
50454,Christmas Angel,en,Released,0,0,11/10/2009,87,0.389144,6.5,4
7088,Christmas in Boston,en,Released,0,0,12/14/2005,136,3.221714,5.5,14
407335,Summer in the City,en,Released,0,0,8/13/2016,84,0.525932,5,5
211387,Marvel One Shot Agent Carter,en,Released,0,0,9/8/2013,15,5.847531,7.5,183
412511,Cup of Love,en,Released,0,0,8/20/2016,90,0.523872,2,1
369057,A Prince for Christmas,fr,Released,0,0,11/29/2015,84,0.897779,6.1,8
400045,Lea to the Rescue,en,Released,0,0,5/30/2016,0,0.829921,5.4,5
60821,The Good Witchs Garden,en,Released,0,0,2/7/2009,85,3.387914,5.8,22
61005,The Good Witchs Gift,en,Released,0,0,10/24/2010,84,2.472998,5.5,18
424822,Advance and Retreat,en,Released,0,0,11/14/2016,87,0.660941,6.7,3
76535,Marvel One Shot A Funny Thing Happened on the Way to Thors Hammer,en,Released,0,500000,10/25/2011,4,4.591036,7,72
427045,A December Bride,en,Released,0,0,11/20/2016,120,0.973202,5.9,9
420967,Girlfriends of Christmas Past,en,Released,0,0,10/25/2016,0,0.058558,0,0
421623,A Nutcracker Christmas,en,Post Production,0,0,12/10/2016,86,0.329573,6.2,5
410315,The Mistletoe Promise,en,Released,0,0,11/4/2016,84,1.87656,6.5,11
382207,Late Bloomer,en,Released,0,1600000,8/6/2016,87,0.542637,6.7,3
421626,Sleigh Bells Ring,en,Released,0,0,12/18/2016,82,1.009927,5.7,3
89269,After the Fall,en,Released,0,0,10/9/2010,84,0.16021,6,2
24068,Lucky Girl,en,Released,0,0,4/8/2001,95,1.426418,6,9
396616,The Kings Choice,no,Released,9100000,7500000,9/29/2016,133,1.176258,6.6,14
14564,Rings,en,Released,83080890,25000000,2/1/2017,102,24.535733,4.8,1075
367206,Sword Master,zh,Released,0,0,12/2/2016,108,1.931869,6.8,12
28670,The Secret of Blood Island,en,Released,0,0,12/1/1964,84,0.055175,0,0
242049,Beautiful Noise,en,Released,0,0,5/17/2014,90,0.677652,6.6,4
48346,Special Delivery,en,Rumored,0,0,1/1/1978,7,0.114527,7.3,4
61341,Ferocious Planet,en,Released,0,0,4/9/2011,89,7.746663,3.8,20
72268,We Can Be Heroes,sv,Released,0,0,3/26/2002,89,0.695844,3.3,3
158273,Max and Mona,en,Released,0,0,9/11/2004,98,0.056414,8,1
270047,Beck 06   Monstret,sv,Released,0,0,5/28/1998,90,0.494387,5,5
69990,Bejewelled,en,Released,0,0,1/20/1991,93,0.000739,0,0
180514,Bokhandlaren som slutade bada,sv,Released,0,0,4/6/1969,99,0.807142,6,1
229373,Fdelsedagen,sv,Released,0,0,3/23/2000,114,0.062888,0,0
228987,Gossip,sv,Released,0,0,12/24/2000,134,1.02508,3,1
362584,Kizumonogatari Part 2 Nekketsu,ja,Released,0,0,8/19/2016,68,2.43154,8.9,11
116988,Cadena perpetua,es,Released,0,0,8/9/1979,95,1.087147,7.3,6
42467,25 Firemans Street,en,Rumored,0,0,9/27/1973,97,0.00022,5,1
82088,Zvenigora,uk,Released,0,0,4/13/1928,90,0.305708,7.8,6
226236,Perry Mason The Case of the Telltale Talk Show Host,en,Released,0,0,5/21/1993,96,0.016999,6,1
267466,Innocent Thing,ko,Released,0,0,4/10/2014,117,1.224917,6.9,14
91618,Terminal Island,en,Released,0,0,6/1/1973,88,0.7099,6,10
96001,Hard Labor,pt,Released,0,0,5/12/2011,99,0.299194,4.5,7
85753,Perry Mason The Case of the Killer Kiss,en,Released,0,0,11/29/1993,96,0.391217,6,1
55253,The Machine,pt,Released,0,0,4/26/2006,89,0.239638,6.9,4
294098,Gooische Vrouwen 2,nl,Released,0,0,12/4/2014,106,1.101141,5.8,22
63996,Vipers Nest,nl,Released,18000000,3500000,3/10/2011,105,1.426776,5.2,20
393519,Raw,fr,Released,4100000,3500000,10/7/2016,99,14.320893,7,451
83754,You Are My Pet,ko,Released,0,0,11/10/2011,110,1.174051,6.1,24
433244,Clinical,en,Released,0,0,1/13/2017,104,13.934252,5.4,73
160165,In the Name of   ,pl,Released,0,0,9/6/2013,102,4.891581,6.4,22
381075,Teenage Cocktail,en,Released,0,0,3/12/2016,88,2.214543,5.8,28
92940,Perry Mason The Case of the Wicked Wives,en,Released,0,0,12/17/1993,96,0.03839,7,1
96035,The Big Swallow,en,Released,0,0,10/15/1901,1,0.374007,5.9,18
257258,Sold,en,Released,0,0,4/1/2016,97,1.933369,7.2,12
236696,Finn Catty,en,Released,0,0,10/22/1943,7,1.210431,5.5,2
236655,Fresh Hare,en,Released,0,0,8/21/1942,7,0.566334,7.3,3
24439,Joe Rogan Live,en,Released,0,0,9/19/2006,58,0.314084,6.1,5
424661,Legends of the Hidden Temple,en,Released,0,0,11/26/2016,65,0.795603,7.7,3
83271,Ao Mariano,es,Released,0,0,8/11/2000,0,0.06928,2,1
378485,We Are the Flesh,es,Released,0,0,10/1/2016,79,1.608321,6,18
264418,Youre Killing Me Susana,en,Released,0,0,8/25/2016,100,0.986199,5.1,9
163839,The Black Sheep of Whitehall,en,Released,0,0,2/23/1942,80,0.1531,10,1
226675,A Perry Mason Mystery The Case of the Grimacing Governor,en,Released,0,0,11/9/1994,96,0.041027,8,1
226679,A Perry Mason Mystery The Case of the Jealous Jokester,en,Released,0,0,4/10/1995,96,0.88485,7.3,3
64397,Basic Sanitation the Movie,pt,Released,0,0,7/20/2007,112,1.268534,7,19
287499,Margarita with a Straw,en,Released,0,0,10/4/2014,100,0.600391,6.6,13
350779,The Bosses,es,Released,0,0,7/31/2015,0,0.333532,8,8
20837,Jim Gaffigan King Baby,en,Released,0,0,3/29/2009,72,1.019955,7.5,13
432959,Jim Gaffigan Cinco,en,Released,0,0,1/10/2017,73,1.118338,7.6,17
264164,Mala Mala,es,Released,0,0,4/19/2014,89,0.971795,7,5
333847,Isabella Rossellinis Green Porno Live,en,Released,0,0,5/17/2015,0,0.135513,0,0
382125,Welcome to Norway,no,Released,0,0,3/4/2016,90,1.068858,5.8,6
35992,Munster Go Home,en,Released,0,0,6/15/1966,96,1.54763,5.7,10
332665,Men Go to Battle,en,Released,0,0,7/8/2016,98,0.1908,5.3,3
428645,Eu Fico Loko,pt,Released,0,2500000,1/12/2017,,1.948382,8.3,22
409082,,ru,Released,0,0,8/1/1970,,0.053571,7,1
380622,Staying Vertical,fr,Released,0,0,8/24/2016,98,1.679783,5.4,14
358901,Very Big Shot,en,Released,0,0,10/11/2015,107,0.439703,8,3
362202,The Crash,en,Released,0,0,1/13/2017,80,4.05452,5.2,14
362180,Dont Grow Up,en,Released,0,0,3/11/2015,81,1.940739,4.3,30
362585,Kizumonogatari Part 3 Reiketsu,ja,Released,0,0,1/6/2017,82,3.519786,9.4,5
150140,Promise,en,Released,0,0,12/21/1986,110,0.009707,0,0
227932,My Mom Is a Character 2,pt,Released,0,0,12/22/2016,96,4.117801,7.8,100
377847,Scrappin,de,Released,0,0,5/5/2016,0,0.553254,5.4,5
335897,The Unemployment Club,lb,Released,0,0,8/15/2003,98,0.007449,0,0
286545,Troublemaker,en,Released,0,0,1/1/1988,98,0.000917,0,0
128044,Hotel Magnezit,hu,Released,0,0,1/1/1978,10,0.02158,5,2
19054,The London Nobody Knows,en,Released,0,0,1/1/1967,53,0.221348,5.5,3
114145,Tunneling the English Channel,fr,Released,0,0,6/30/1907,23,0.178476,7.5,4
411678,Afterimage,pl,Released,0,0,10/22/2016,98,0.825711,6.8,4
424782,Im a Killer,pl,Released,0,0,11/4/2016,117,1.602569,7.6,9
414937,Maigrets Dead Man,en,Released,0,0,12/5/2016,93,4.373708,6.7,25
401222,ISRA 88,en,Released,0,0,8/8/2016,119,2.718862,5,13
324552,John Wick Chapter 2,en,Released,171539887,40000000,2/8/2017,122,49.247505,6.7,2924
419430,Get Out,en,Released,252434250,5000000,2/24/2017,104,36.894806,7.2,2978
263115,Logan,en,Released,616801808,97000000,2/28/2017,137,54.581997,7.6,6310
293167,Kong Skull Island,en,Released,566652812,185000000,3/8/2017,118,29.429112,6.2,3161
43989,Sud,it,Released,0,0,10/17/1993,0,0.985921,7.2,5
201430,Strange Frequency,en,Released,0,0,1/24/2001,120,0.183658,4,1
408626,City of Tiny Lights,en,Released,0,3892200,4/7/2017,110,4.69328,6,17
180863,T2 Trainspotting,en,Released,41412709,18000000,1/27/2017,117,17.645877,7.1,795
105352,The Land Beyond the Sunset,en,Released,0,0,10/28/1912,14,0.173326,7,5
179302,nima Buenos Aires,es,Released,0,0,5/2/2012,95,0.216973,4.3,2
105388,Every Second Counts,en,Released,0,0,1/1/2009,86,0.04,6,1
295011,Patient Zero,en,Post Production,0,0,,0,1.083454,10,2
399623,Passage to Mars,en,Released,0,0,5/31/2016,94,0.29762,4.8,4
354282,Science Fiction Volume One The Osiris Child,en,Released,0,0,8/31/2017,95,13.454531,5.4,55
362583,MindGamers,en,Released,0,22800000,10/4/2015,97,1.374192,6,2
34163,George Carlin Playin with Your Head,en,Released,0,0,5/2/1986,58,1.093867,7.1,7
256166,Murder by Natural Causes,en,Released,0,0,2/17/1979,100,1.040928,0,0
397837,Before I Fall,en,Released,10025571,5000000,3/2/2017,98,38.995136,6.8,651
341006,The Belko Experiment,en,Released,0,5000000,3/17/2016,88,15.352467,6.1,269
125217,A Sun Tribe Myth from the Bakumatsu Era,ja,Released,0,0,7/14/1957,110,1.218546,5,1
16382,Tear This Heart Out,es,Released,0,0,9/12/2008,107,0.867611,6.9,7
362343,Trenk the Little Knight,de,Released,0,0,11/5/2015,0,1.052173,6,2
157803,Unbreakable The Western States 100,en,Released,0,0,11/22/2012,105,0.120866,7.8,2
300945,4000,el,Released,0,0,5/5/1962,96,0.051855,9,1
183383,tzeni tzeni,el,Released,0,0,2/20/1966,0,0.292741,8.5,2
47790,The Red Lanterns,el,Released,0,0,12/2/1963,132,0.309019,8.3,4
183388,Mia trelli    trelli oikogeneia,en,Released,0,0,10/18/1965,0,0.058537,7,1
57305,Miss Director,en,Released,0,0,1/1/1964,96,0.179745,7.1,5
301491,The Hurdy Gurdy,el,Released,0,0,11/12/1955,91,0.212727,8,2
369603,  ,el,Released,0,0,1/1/1971,,0.070589,3.5,2
297342,  ,el,Released,0,0,12/6/1965,,0.038719,9,1
328216,Be My Cat A Film for Anne,en,Released,0,10000,3/1/2015,87,0.339659,6.9,7
31142,Jet Boy,en,Released,0,1200000,9/30/2001,99,0.901269,7.2,9
109074,Day of the Reaper,en,Released,0,0,10/31/1984,0,8.00E-05,0,0
73043,Kaidan,ja,Released,0,5000000,8/4/2007,115,0.819833,5.7,9
39067,Macabre,id,Released,0,0,10/8/2009,95,1.542516,6.4,19
85393,The Booth,ja,Released,0,0,11/5/2005,73,0.163544,8.5,2
416477,The Big Sick,en,Released,52620184,0,6/23/2017,120,23.424794,7.7,249
411741,Ingrid Goes West,en,Released,0,0,8/11/2017,97,3.647596,7.6,18
425591,I Dont Feel at Home in This World Anymore,en,Released,0,0,1/19/2017,96,10.985332,6.5,222
154339,Falling Cat,en,Released,0,0,1894-01-01,1,1.467106,6,13
369778,Chocolat,fr,Released,0,18500000,2/3/2016,119,8.079555,7,219
125114,Georges Island,en,Released,0,0,8/15/1989,89,0.002801,8,1
376188,Demidovy,ru,Released,0,0,8/1/1983,156,0.00022,10,1
416988,The Case of JonBent Ramsey,en,Released,0,0,9/18/2016,165,0.324125,7,5
388586,The Love of Ulysses,en,Released,0,0,3/18/1984,0,0,0,0
274857,King Arthur Legend of the Sword,en,Released,146175066,175000000,4/27/2017,126,44.251369,6.5,1506
408623,The Rolling Stones Ol Ol Ol  A Trip Across Latin America,en,Released,0,0,10/21/2016,105,0.768471,8,1
403605,Headshot,id,Released,0,0,9/24/2016,117,4.470779,6.4,80
334532,100 Streets,en,Released,0,0,11/11/2016,93,6.195956,6.2,44
241258,Incarnate,en,Released,6341855,5000000,12/1/2016,91,15.909181,5.1,142
362141,Dog,tr,Released,0,0,12/10/2015,94,0.791,8.4,5
19761,Saturn 3,en,Released,0,0,2/15/1980,95,4.542917,5.3,60
242835,For Love or Money,en,Released,0,0,8/7/1963,108,0.009913,0,0
321612,Beauty and the Beast,en,Released,1262886337,160000000,3/16/2017,129,287.253654,6.8,5530
433245,Take the 10,en,Released,0,0,1/20/2017,80,2.599128,5,30
43319,Man Without a Star,en,Released,0,0,3/24/1955,89,3.020363,6.4,14
214641,Schalcken the Painter,en,Released,0,0,12/22/1979,70,0.795333,5.3,7
100770,The Black Torment,en,Released,0,0,10/19/1964,90,0.409232,5.8,2
170548,Crosstrap,en,Released,0,0,1/1/1962,61,0.010919,0,0
385261,Love Lies,ko,Released,0,120,4/13/2016,120,0.50606,7.7,5
178614,Happy Anniversary and Goodbye,en,Released,0,0,11/19/1974,60,0.439725,5,1
44519,Mughal e Azam,hi,Released,0,0,1/1/1960,173,0.283219,7.7,7
380124,Boo A Madea Halloween,en,In Production,0,0,10/21/2016,103,4.610686,5.3,219
388235,Spring Broke,en,Released,0,0,3/22/2016,78,0.108897,6,2
18955,Coco,en,Released,0,0,7/21/2009,95,5.587649,4.4,121
72822,Ol ,fr,Released,0,0,12/7/2005,97,1.12553,4.9,15
295693,The Boss Baby,en,Released,498814908,125000000,3/23/2017,97,13.392824,6.1,2336
408220,Justice League Dark,en,Released,0,0,1/24/2017,75,11.279503,7,171
363807,Liar Liar Vampire,pt,Released,0,3500000,10/12/2015,66,1.007084,7.2,8
376424,Beware the Slenderman,en,Released,0,0,3/11/2016,117,2.231686,6,43
181135,Twist of Faith,en,Released,0,0,3/9/2013,85,0.420116,6.5,4
268105,The Similars,es,Released,0,0,9/25/2015,89,1.386193,5.3,25
89440,Father Son and Holy Cow,pl,Released,0,0,8/4/2011,0,0.011504,0,0
412203,In Between,ar,Released,0,0,11/25/2016,96,2.481935,7.4,17
221112,The Stolen Years,zh,Released,0,0,8/29/2013,111,1.514197,6.4,13
87199,I Travel Because I Have to I Come Back Because I Love You,en,Released,0,0,6/24/2009,75,0.11061,6.3,3
224813,One Mans War,en,Released,0,0,2/27/1973,108,0.003921,5.2,3
124979,Juha,fi,Released,0,0,1/24/1937,101,0.149603,5,1
106742,Stolen Death,fi,Released,0,0,1/1/1938,88,0.051519,5,1
293091,When the Heavens Fell,fi,Released,0,0,3/10/1972,100,0.036243,5,1
293085,Juurakon Hulda,fi,Released,0,0,10/17/1937,82,0.058968,0,0
134158,The Punk Rock Movie,de,Released,0,0,6/9/1978,86,0.499105,5.5,5
37333,Lake Consequence,en,Released,0,0,2/23/1993,90,0.63326,3.8,8
341178,Dangerous Company,en,Released,0,0,8/15/2015,85,0.395692,4,2
376003,Mercury Plains,en,Released,0,0,1/5/2016,102,1.217069,5.1,17
45452,Out of the Dark,cn,Released,0,0,7/6/1995,86,1.872941,6.8,16
280723,Nena,nl,Released,0,0,9/11/2014,90,0.416859,6.5,9
421365,The other me,el,Released,0,0,1/19/2017,0,1.116287,8,1
437253, ,el,Released,0,0,12/15/2016,,0.096261,0,0
47241,Mia melissa ton Avgousto,el,Released,0,0,1/1/2007,95,0.0856,8,1
35396,The Island,el,Released,0,0,12/29/2009,96,0.71826,7.3,6
87908,The Island 2 The Hunt for the Lost Treasure,el,Released,0,0,12/22/2011,109,0.271513,6.3,6
136339,The Policeman of the 16th Precinct,el,Released,0,0,11/27/2008,120,0.705268,4.1,4
414392,Ukonvaaja,fi,Released,0,0,6/2/2016,88,0.078257,5,1
418697,Thank You for Your Service,en,Released,0,0,9/16/2016,88,0.34787,0,0
433086,Machines,hi,Released,0,0,11/30/2017,71,0.469489,0,0
136254,Les Patterson Saves the World,en,Released,0,0,4/9/1987,98,0.108088,2,2
283959,Diary of a Lover,en,Released,0,0,9/13/1977,92,0.000431,5,1
38499,The Howling New Moon Rising,en,Released,0,0,1/1/1995,90,1.089187,2.2,15
383146,Curumim,pt,Released,0,0,2/11/2016,106,0.031767,0,0
398818,Call Me by Your Name,en,Released,0,4696772,10/27/2017,130,4.300874,0,18
420519,Wet Dreams,en,Released,0,0,10/10/1974,89,0.002317,4,1
173897,Resident Evil The Final Chapter,en,Released,312242626,40000000,12/23/2016,107,0.75571,5.9,1139
388791,SelfieParty,uk,Released,0,0,3/31/2016,90,0.042226,0,0
174000,Nightjohn,en,Released,0,0,6/1/1996,92,1.168698,7,1
220653,Abou Ben Boogie,en,Released,0,0,9/18/1944,7,0.00695,0,0
220656,The Greatest Man in Siam,en,Released,0,0,3/27/1944,7,0.001187,0,0
51374,Allez Oop,en,Released,0,0,5/25/1934,21,0.041806,5,1
176032,Escape from the Liberty Cinema,en,Released,0,0,10/14/1990,92,1.288561,5.2,3
100185,Return Home,en,Released,0,0,8/2/1990,87,1.00E-06,5,1
174487,True Love and Chaos,en,Released,0,0,5/22/1997,97,1.186081,0,0
123846,Prime Mover,en,Released,0,5000000,2/8/2009,90,0.344015,4,1
371806,I Remember You,en,Released,0,0,11/13/2015,86,0.497838,5.2,5
394723,El Hilo Rojo,es,Planned,0,0,5/19/2016,0,2.325847,6.6,24
416680,Gilda No Me Arrepiento de Este Amor,es,Released,0,0,9/15/2016,0,0.766199,5.8,4
132298,Dibu La Pelcula,es,Released,0,3000000,7/10/1997,105,0.344495,0,0
127021,Dibu 2 La venganza de Nasty,es,Released,0,0,7/2/1998,86,0.006369,0,0
127304,Dibu 3,es,Released,0,0,1/1/2002,80,0.004612,0,0
362227,Night of Something Strange,en,Released,0,40000,4/8/2016,97,1.80538,6.1,19
416635,American Summer,en,Released,0,0,9/9/2016,80,0.080888,0,0
437838,Invention of Trust,de,Released,0,0,1/29/2016,,0.073932,0,0
414779,The River Thief,en,Released,0,0,10/14/2016,97,0.457327,9.3,3
40895,The Investigator,de,Released,0,650000,7/10/2008,107,0.225414,6.8,5
86556,11 Minutes Ago,en,Released,0,0,4/26/2007,83,0.115974,4.3,3
414190,iBoy,en,Released,0,1500000,1/27/2017,90,8.015815,6,315
435921,Lora legale,it,Released,0,0,1/19/2017,0,4.949637,7,142
66733,Finding Rin Tin Tin,en,Released,0,0,8/15/2007,90,0.06756,3,1
418378,Die Beautiful,tl,Released,0,0,10/27/2016,120,0.194856,7.5,2
384373,Poveda,es,Released,0,0,2/24/2016,,0.032942,0,0
382212,Homo Sapiens,de,Released,0,0,7/29/2016,94,0.918768,7.3,6
230867,Takafa Stories of the Street,en,Released,0,0,10/15/2013,66,0.023512,0,0
268297,The Film Critic,en,Released,0,0,4/11/2013,90,0.048818,5,1
91627,Love Me Deadly,en,Released,0,42500,1/5/1973,95,0.517576,4.9,6
325373,Two Lovers and a Bear,en,Released,0,0,10/2/2016,96,3.18198,6.8,27
415021,The Captive,en,Released,0,0,4/22/1915,50,0.039159,6,1
359736,Human,es,Released,0,60000,10/12/2013,85,0.414386,8.8,2
333358,Better Off Single,en,Released,0,0,10/7/2016,85,1.044526,4.9,11
408272,Catfight,en,Released,0,0,3/3/2017,96,5.89953,6.1,42
40669,Jump London,en,Released,0,0,9/3/2003,60,0.009164,0,0
428449,A Ghost Story,en,Released,15584255,100000,7/7/2017,92,24.339781,6.8,95
315837,Ghost in the Shell,en,Released,169801921,110000000,3/29/2017,107,68.726676,5.9,2547
