movie_production_co_id,movie_id,production_co_id
51447,287424,12075
51448,287424,52924
51449,287424,52925
51450,287424,68506
51451,287424,74208
51452,28746,13032
51453,40029,5798
51454,14067,2856
51455,14067,2857
51456,268920,12
51457,268920,6194
51458,268920,8411
51459,268920,15829
51460,41051,28671
51461,223485,7714
51462,223485,9349
51463,223485,14631
51464,223485,41077
51465,223485,58085
51466,138502,11086
51467,138502,11087
51468,259830,3471
51469,259830,27264
51470,259830,27267
51471,259830,27268
51472,259830,27269
51473,291854,67255
51474,24632,292
51475,84572,10298
51476,84572,10299
51477,65497,15103
51478,65497,21084
51479,65497,30569
51480,65497,31246
51481,193387,9228
51482,94365,5652
51483,291613,3268
51484,103675,2480
51485,103675,3401
51486,103675,14484
51487,103675,14485
51488,171424,9015
51489,171424,18142
51490,171424,55497
51491,171424,73624
51492,171424,73625
51493,114953,8411
51494,182424,9341
51495,33382,33135
51496,21554,3978
51497,337944,39036
51498,337944,53214
51499,337944,53215
51500,248574,41077
51501,292040,288
51502,292040,2268
51503,292040,16880
51504,292040,20244
51505,292040,62230
51506,292040,64479
51507,61041,419
51508,61041,11503
51509,322488,5974
51510,322488,6154
51511,322488,74607
51512,5061,364
51513,5061,1847
51514,190853,2908
51515,190853,3500
51516,190853,5358
51517,190853,12407
51518,51560,417
51519,51560,22527
51520,51560,70659
51521,51560,70660
51522,51560,70661
51523,91584,8680
51524,91584,8940
51525,91584,8942
51526,91584,8944
51527,91584,8945
51528,91584,51401
51529,91584,94671
51530,17566,1077
51531,17566,3341
51532,17566,3343
51533,17566,6194
51534,17566,6452
51535,17566,11814
51536,283704,2683
51537,283704,7699
51538,115384,4
51539,140470,4
51540,140418,1441
51541,74314,4
51542,125873,4
51543,38433,4
51544,140472,4
51545,5056,1846
51546,26181,364
51547,26181,12161
51548,277399,27753
51549,277399,37517
51550,277399,37518
51551,105869,1971
51552,321769,6805
51553,321769,43613
51554,321769,45750
51555,118575,54041
51556,294544,7724
51557,48643,738
51558,48643,2746
51559,48643,8719
51560,43351,16331
51561,84628,2805
51562,84628,14224
51563,84628,23589
51564,191322,36195
51565,61803,4893
51566,61803,35977
51567,73369,10330
51568,236395,6
51569,52051,4343
51570,78552,8128
51571,320703,46453
51572,170277,19570
51573,132641,882
51574,59142,441
51575,47590,6507
51576,334132,48873
51577,47759,6223
51578,259954,307
51579,259954,1092
51580,259954,13241
51581,35401,4
51582,35401,4933
51583,197366,13852
51584,20870,64052
51585,107705,5120
51586,156145,819
51587,46567,1527
51588,46567,1672
51589,46567,10453
51590,46567,10454
51591,277778,5569
51592,277778,21576
51593,277778,25933
51594,109774,3681
51595,143887,5120
51596,38359,5120
51597,83475,10845
51598,83461,10845
51599,27862,5120
51600,27922,5120
51601,27922,15326
51602,27922,15406
51603,83446,5120
51604,53194,5120
51605,160833,13617
51606,63717,27124
51607,64483,1039
51608,64483,22690
51609,64483,23290
51610,25936,9342
51611,186634,3865
51612,186634,60949
51613,339533,1311
51614,110419,4
51615,110419,35411
51616,110419,35412
51617,36530,4821
51618,3122,5712
51619,281418,22062
51620,281418,37004
51621,286217,306
51622,286217,1645
51623,286217,2735
51624,286217,6408
51625,286217,22213
51626,286217,28788
51627,112355,1795
51628,112355,10475
51629,112355,15404
51630,276137,25055
51631,333381,10255
51632,333381,28536
51633,333381,54268
51634,109835,2320
51635,109835,7139
51636,30778,6306
51637,86633,13757
51638,251516,19546
51639,58859,789
51640,58859,4606
51641,58859,14819
51642,58859,47606
51643,58859,92878
51644,320295,1569
51645,320295,90793
51646,323517,81175
51647,323517,86699
51648,273886,7294
51649,20963,9342
51650,64100,1245
51651,64100,3823
51652,64100,19538
51653,64577,6117
51654,269494,11430
51655,269494,50998
51656,82465,4
51657,119687,15913
51658,119687,52691
51659,37873,882
51660,37873,75232
51661,43112,4913
51662,310593,83
51663,310593,1533
51664,310593,7981
51665,310593,11752
51666,189243,3458
51667,20806,6028
51668,247451,15913
51669,247451,18936
51670,261419,404
51671,21175,2934
51672,21567,3979
51673,21570,10822
51674,56927,11586
51675,42098,80559
51676,334074,925
51677,334074,8880
51678,334074,10254
51679,334074,54409
51680,318256,52826
51681,45210,10845
51682,27937,5120
51683,337789,4
51684,337789,82957
51685,89330,5975
51686,198240,2996
51687,122767,2847
51688,122767,14094
51689,122767,94300
51690,92469,74622
51691,92469,74623
51692,85602,15606
51693,85602,78973
51694,155797,83458
51695,75903,364
51696,75903,14235
51697,24085,92766
51698,30929,5
51699,30929,13747
51700,84642,38374
51701,84642,60077
51702,65651,2650
51703,10986,41973
51704,119409,1024
51705,119409,4526
51706,119409,77766
51707,190940,7356
51708,19025,3522
51709,14394,3708
51710,14394,3709
51711,20968,3652
51712,30162,4213
51713,33124,3781
51714,33457,5298
51715,339992,4451
51716,323384,5225
51717,334088,50248
51718,334088,50249
51719,334088,50251
51720,238713,306
51721,238713,7076
51722,238713,61791
51723,265193,18933
51724,43269,33
51725,13179,5391
51726,13179,6125
51727,13179,22135
51728,209415,5358
51729,209415,21108
51730,209415,35442
51731,314555,790
51732,314555,11180
51733,314555,11773
51734,314555,53494
51735,80136,56362
51736,81616,254
51737,81616,5766
51738,81616,7025
51739,270015,5
51740,270015,19913
51741,271718,33
51742,271718,3341
51743,271718,6452
51744,271718,10105
51745,29510,4
51746,29510,10324
51747,26861,4610
51748,26861,4611
51749,26861,4612
51750,229702,5225
51751,58611,5051
51752,43211,18283
51753,38262,1042
51754,38262,6392
51755,38262,18283
51756,58613,1242
51757,58613,49589
51758,57918,1242
51759,57918,6126
51760,173177,5891
51761,328720,10975
51762,58191,18283
51763,38285,5051
51764,82066,12778
51765,49352,23820
51766,246917,15132
51767,39895,6087
51768,2197,201
51769,2197,850
51770,2197,1016
51771,2197,5358
51772,2197,18367
51773,101029,19532
51774,19095,5779
51775,19095,7538
51776,19095,16120
51777,19095,16123
51778,17381,14116
51779,42251,1950
51780,264525,21805
51781,268100,54386
51782,280276,29922
51783,280276,29923
51784,222936,258
51785,222936,485
51786,132551,20915
51787,132551,46112
51788,34449,168
51789,34449,1328
51790,34449,3280
51791,34449,10617
51792,34449,28486
51793,34449,53431
51794,34449,53432
51795,98120,10102
51796,135695,7699
51797,161545,2441
51798,161545,2683
51799,250235,6246
51800,250235,19916
51801,231176,45724
51802,53319,6246
51803,53319,45724
51804,321160,6530
51805,321160,11073
51806,245906,14637
51807,215646,4606
51808,215646,48663
51809,215646,51102
51810,239877,2683
51811,239877,20416
51812,239877,21246
51813,239877,29223
51814,239877,31077
51815,239877,31078
51816,239877,31079
51817,95565,4997
51818,126315,14531
51819,126315,14532
51820,126315,14534
51821,316067,18852
51822,244783,9015
51823,253267,77197
51824,21265,80873
51825,126969,86993
51826,279992,38474
51827,159967,3040
51828,159967,5125
51829,159967,7395
51830,159967,25412
51831,46923,6168
51832,146045,6147
51833,221171,6147
51834,46809,6147
51835,146030,6147
51836,47150,6147
51837,175518,16874
51838,146730,16874
51839,72204,14599
51840,26807,4590
51841,20333,7429
51842,70122,6147
51843,343070,1311
51844,117452,2345
51845,46930,6170
51846,199374,9369
51847,262311,6145
51848,9288,2055
51849,9288,8933
51850,9288,8934
51851,9288,8935
51852,78696,6154
51853,78696,6172
51854,51604,5928
51855,76101,22061
51856,76101,54834
51857,76101,54835
51858,61035,7247
51859,61035,9078
51860,61035,19331
51861,223932,16
51862,2462,9
51863,2462,1131
51864,66135,12725
51865,66135,22123
51866,66135,36893
51867,176077,4554
51868,176077,34381
51869,252894,4395
51870,262788,10969
51871,262788,11225
51872,262788,21915
51873,262788,34259
51874,262788,34260
51875,262788,57794
51876,262788,57795
51877,320006,2835
51878,37307,23
51879,37307,5730
51880,37307,6189
51881,106113,6
51882,191487,13479
51883,202198,8411
51884,334440,33717
51885,334440,46286
51886,334440,49622
51887,334440,74786
51888,294483,16053
51889,294483,25828
51890,296192,1538
51891,329243,1538
51892,73208,8912
51893,31984,5078
51894,43419,4
51895,112618,6
51896,115572,4641
51897,14755,2964
51898,105056,6194
51899,105056,19340
51900,86412,20559
51901,33744,13359
51902,127564,8411
51903,25939,42243
51904,26357,7894
51905,26357,8411
51906,29467,6194
51907,84365,6194
51908,124026,14106
51909,300168,3407
51910,300168,19658
51911,300168,36958
51912,300168,39649
51913,300168,69484
51914,300168,74456
51915,300168,74457
51916,300168,74458
51917,300168,74459
51918,132316,1569
51919,74458,1569
51920,40777,2320
51921,188222,6194
51922,188222,8537
51923,328483,288
51924,328483,50082
51925,107637,22677
51926,107637,74278
51927,146679,1647
51928,146679,11860
51929,321109,5996
51930,173541,60950
51931,328692,34200
51932,304640,38920
51933,304640,38921
51934,46359,1314
51935,343371,769
51936,343371,54929
51937,343371,84880
51938,343371,84891
51939,254007,31052
51940,254007,41001
51941,270886,21381
51942,288980,52859
51943,212481,16073
51944,296206,1538
51945,86541,10128
51946,86541,10130
51947,53210,6194
51948,286521,906
51949,286521,30997
51950,286521,30998
51951,150540,2
51952,150540,3
51953,289716,738
51954,289716,14037
51955,289716,38284
51956,285851,22321
51957,307931,22632
51958,307931,59030
51959,250556,21224
51960,58333,6809
51961,58333,6810
51962,58333,7356
51963,89072,23967
51964,18589,23967
51965,295595,28926
51966,295595,42373
51967,295595,69837
51968,271714,1246
51969,271714,1512
51970,38248,52878
51971,222517,28926
51972,59871,50843
51973,13803,12
51974,13803,11486
51975,13803,24902
51976,192142,37145
51977,171769,1172
51978,171769,39046
51979,273745,80880
51980,81021,328
51981,219572,7529
51982,219572,19658
51983,219572,19659
51984,219572,19660
51985,15956,76
51986,192028,7368
51987,192028,10029
51988,154793,21098
51989,154793,21099
51990,39060,63782
51991,5302,8821
51992,82114,87704
51993,79750,1216
51994,108535,1497
51995,108535,10451
51996,108535,32791
51997,58404,4
51998,58404,4087
51999,59336,101
52000,59336,1603
52001,59336,11994
52002,55960,641
52003,82481,8893
52004,199222,1736
52005,199222,59160
52006,186630,1399
52007,186630,14097
52008,62036,641
52009,62036,8894
52010,62036,12111
52011,32728,26776
52012,32728,26777
52013,174733,21163
52014,277597,1311
52015,277597,25092
52016,131634,264
52017,131634,1632
52018,131634,5420
52019,272878,5219
52020,272878,6194
52021,272878,8411
52022,272878,83397
52023,257344,5
52024,257344,2608
52025,283489,491
52026,283489,1632
52027,262504,491
52028,262504,1632
52029,262504,10227
52030,262504,14440
52031,259316,437
52032,259316,6194
52033,38700,5
52034,38700,34
52035,38700,130
52036,38700,2481
52037,270919,694
52038,270919,2612
52039,270919,34780
52040,321315,8940
52041,321315,19246
52042,25506,6
52043,25506,5426
52044,61669,37661
52045,157289,19724
52046,94066,67508
52047,42497,3923
52048,43248,12334
52049,325365,6303
52050,186079,14087
52051,186079,14088
52052,17189,3560
52053,59908,5975
52054,59908,18714
52055,286407,7407
52056,286407,77194
52057,42293,5755
52058,42293,7897
52059,215776,19143
52060,215776,19144
52061,59843,3055
52062,59843,39985
52063,59843,44283
52064,26469,6527
52065,74849,1556
52066,74849,3143
52067,74849,5484
52068,220287,77518
52069,220287,77519
52070,30485,8818
52071,259997,20976
52072,253309,57430
52073,289239,32429
52074,289239,32430
52075,316310,3984
52076,316310,43456
52077,216037,3449
52078,216037,14063
52079,222297,16867
52080,3056,1305
52081,3056,1306
52082,24020,2017
52083,62527,3213
52084,103014,3213
52085,33871,5371
52086,33871,12237
52087,28601,537
52088,124134,3213
52089,124097,3213
52090,61717,3213
52091,14912,3991
52092,200487,3951
52093,200487,14909
52094,200487,14910
52095,200487,14911
52096,280996,288
52097,280996,7217
52098,280996,7493
52099,280996,41640
52100,280996,51860
52101,22520,4103
52102,23808,12617
52103,175606,7128
52104,63774,7128
52105,63774,7129
52106,63178,1679
52107,51912,10657
52108,56920,641
52109,340961,10793
52110,340961,12786
52111,340961,68231
52112,58701,641
52113,11048,10523
52114,11048,14074
52115,11053,10523
52116,11055,15191
52117,11055,29165
52118,84066,5051
52119,76112,3712
52120,76112,5056
52121,76112,8087
52122,220731,201
52123,220731,6111
52124,220731,18326
52125,315893,43260
52126,328111,33
52127,328111,3341
52128,328111,6452
52129,328111,6704
52130,172014,77226
52131,172014,77227
52132,88018,2
52133,88018,3197
52134,85739,2683
52135,85739,3366
52136,85739,10102
52137,319188,17840
52138,57011,955
52139,57011,24728
52140,18839,5504
52141,18839,6999
52142,18839,12657
52143,153153,12565
52144,240581,1546
52145,223946,13318
52146,14406,2901
52147,14406,11066
52148,44937,2901
52149,44937,2902
52150,44937,11066
52151,96382,6530
52152,96382,8589
52153,96382,10287
52154,111237,5120
52155,111237,21243
52156,111237,48081
52157,92208,2
52158,264038,12466
52159,264038,14143
52160,49214,4983
52161,337876,1892
52162,223706,38224
52163,256962,7075
52164,256962,90508
52165,309425,3308
52166,309425,6427
52167,309425,34233
52168,309425,48509
52169,343921,4740
52170,343921,6679
52171,343921,39703
52172,84450,25012
52173,8703,12364
52174,8703,66848
52175,238615,1205
52176,238615,11092
52177,321068,14787
52178,321068,52699
52179,245842,4
52180,245842,17393
52181,212934,7928
52182,212934,12467
52183,25318,721
52184,25318,93385
52185,25318,94026
52186,302156,1632
52187,302156,6363
52188,302156,10254
52189,302156,40822
52190,302156,48738
52191,302156,91929
52192,274854,491
52193,274854,2995
52194,274854,7154
52195,274854,12006
52196,274854,24097
52197,274854,33832
52198,274854,72441
52199,287903,33
52200,287903,923
52201,297761,429
52202,297761,444
52203,297761,507
52204,297761,6194
52205,297761,9993
52206,335676,79055
52207,335676,79056
52208,300900,1311
52209,21840,4016
52210,120194,3631
52211,25168,37682
52212,25168,37683
52213,19620,3651
52214,19620,3652
52215,251577,8962
52216,120664,31782
52217,47933,306
52218,47933,347
52219,47933,22213
52220,47933,86561
52221,188927,4
52222,188927,11461
52223,188927,34530
52224,188927,69484
52225,188927,82819
52226,188927,83644
52227,188927,83645
52228,114255,9251
52229,64305,39985
52230,139357,14294
52231,19951,3690
52232,15724,3106
52233,30974,9
52234,30974,3416
52235,30974,21528
52236,25329,829
52237,25329,11029
52238,25329,52013
52239,25329,52014
52240,25329,52015
52241,19672,2934
52242,20310,47
52243,20310,94855
52244,74586,16
52245,94585,35
52246,94585,3645
52247,94585,40243
52248,196032,3079
52249,196032,3221
52250,196032,4606
52251,196032,11792
52252,196032,17513
52253,196032,17516
52254,196032,50803
52255,196032,50804
52256,256273,10427
52257,277558,7587
52258,277558,19776
52259,277558,63208
52260,299939,5106
52261,299939,37408
52262,43083,16
52263,224087,25994
52264,224087,25996
52265,13733,885
52266,32782,5225
52267,32782,67330
52268,32782,67331
52269,293452,7295
52270,163406,6438
52271,163406,64312
52272,163406,64377
52273,32038,7320
52274,32038,15979
52275,32038,17619
52276,32038,20178
52277,83388,328
52278,1838,76
52279,215741,7699
52280,215741,48689
52281,215741,48690
52282,58545,21640
52283,220153,2953
52284,341176,21206
52285,251028,21206
52286,251028,21207
52287,338100,9217
52288,338100,41032
52289,338100,53583
52290,279977,69204
52291,97082,55968
52292,282502,393
52293,282502,2915
52294,282502,11237
52295,282502,16581
52296,282502,23406
52297,282502,57834
52298,282502,69423
52299,21950,1950
52300,166255,19230
52301,33460,5299
52302,108665,5798
52303,29014,37065
52304,38877,416
52305,38877,11341
52306,38877,18579
52307,53774,2602
52308,53774,5645
52309,53774,6776
52310,46513,3324
52311,46513,3449
52312,46513,5827
52313,5064,364
52314,49106,3681
52315,60568,5798
52316,201099,5551
52317,201099,37065
52318,17903,7270
52319,17903,11420
52320,15761,19230
52321,117319,7141
52322,117319,11946
52323,117319,12299
52324,14705,3513
52325,14705,3653
52326,14705,5129
52327,41902,3653
52328,160265,82128
52329,19670,3708
52330,19670,3748
52331,51730,3619
52332,39901,6379
52333,37588,174
52334,37588,6377
52335,115124,64331
52336,287767,1569
52337,20742,3839
52338,131940,81865
52339,41378,5798
52340,56095,74153
52341,49642,13433
52342,73652,88123
52343,141131,5798
52344,41377,5798
52345,59404,21309
52346,44977,1569
52347,38594,5542
52348,14194,1569
52349,31248,79171
52350,85702,4288
52351,18881,3536
52352,286519,9325
52353,286519,49705
52354,217341,6677
52355,217341,7938
52356,214756,33
52357,214756,8789
52358,214756,13778
52359,214756,44783
52360,214756,86655
52361,79935,8501
52362,79935,8502
52363,53220,6194
52364,289159,31226
52365,265018,21887
52366,16318,3966
52367,16318,3967
52368,86828,11317
52369,86828,39420
52370,211672,33
52371,211672,6704
52372,207686,1388
52373,207686,15511
52374,207686,15512
52375,207686,15513
52376,207686,15514
52377,207686,15515
52378,207686,15516
52379,207686,52231
52380,85968,1950
52381,49375,4
52382,49375,54211
52383,148784,306
52384,242382,4928
52385,35926,18160
52386,42685,56890
52387,172457,63716
52388,227690,21641
52389,227690,84484
52390,264085,3522
52391,27637,4606
52392,27637,84329
52393,27637,84330
52394,314327,3491
52395,314327,14286
52396,296178,6694
52397,296178,34588
52398,296178,34589
52399,22390,4
52400,47407,1311
52401,47407,1371
52402,19792,987
52403,19792,5662
52404,19792,36821
52405,19386,1506
52406,19386,3267
52407,51501,6492
52408,14619,7772
52409,14619,7773
52410,14619,7774
52411,36896,989
52412,36896,40174
52413,28229,10348
52414,28229,38195
52415,21316,18978
52416,60541,3333
52417,10578,7405
52418,27847,40417
52419,27847,40418
52420,27847,40419
52421,14503,3634
52422,14503,3635
52423,14503,3636
52424,48495,6822
52425,48495,6823
52426,15162,10351
52427,15162,15276
52428,15162,46049
52429,14212,7619
52430,35626,8457
52431,35626,8458
52432,269242,3991
52433,269242,40745
52434,14613,420
52435,15262,768
52436,15262,11341
52437,15262,69348
52438,153750,955
52439,153750,3659
52440,153750,4641
52441,40069,1803
52442,40069,3362
52443,40069,4710
52444,16116,4052
52445,32338,7038
52446,27404,60481
52447,27404,73337
52448,21509,3971
52449,59700,3997
52450,36692,10354
52451,105864,2
52452,105864,3
52453,261023,2691
52454,261023,5056
52455,261023,10246
52456,261023,40106
52457,261023,41624
52458,261023,47169
52459,261023,50481
52460,206647,5
52461,206647,10761
52462,206647,69434
52463,17922,568
52464,17922,9155
52465,17922,27927
52466,20066,2959
52467,82827,1429
52468,82827,12725
52469,82827,43711
52470,32480,9
52471,32480,1549
52472,74080,1496
52473,74080,1657
52474,74080,5104
52475,74080,7961
52476,74080,8568
52477,74080,17085
52478,56341,1216
52479,56341,70935
52480,56341,80646
52481,73827,1379
52482,58188,1671
52483,58188,26879
52484,221717,1379
52485,221717,23531
52486,61799,1735
52487,62397,1216
52488,67377,1216
52489,59249,58253
52490,59249,58254
52491,59249,58255
52492,56435,641
52493,20983,3875
52494,20983,3876
52495,20983,3877
52496,22466,3592
52497,40146,13363
52498,10579,1370
52499,10579,2811
52500,10579,7405
52501,64325,379
52502,64325,21840
52503,64325,32311
52504,64325,32312
52505,64325,86023
52506,30926,4063
52507,310569,44615
52508,310569,47462
52509,92496,8101
52510,120802,39026
52511,75623,4052
52512,44661,4009
52513,14913,768
52514,14913,769
52515,161782,4881
52516,79854,8193
52517,79854,8194
52518,13792,2810
52519,13792,7888
52520,13792,94302
52521,131689,17928
52522,167960,22500
52523,260211,21224
52524,260211,30452
52525,249021,1311
52526,277594,1311
52527,41862,810
52528,41862,1305
52529,41862,2274
52530,35215,39016
52531,63083,33
52532,13151,6194
52533,13151,7635
52534,19323,429
52535,19323,2785
52536,323660,1311
52537,57784,769
52538,57784,51847
52539,281783,4498
52540,281783,9387
52541,47245,49589
52542,72886,4174
52543,72886,12314
52544,33274,5276
52545,331446,1311
52546,331446,6677
52547,297291,33
52548,302960,2786
52549,32195,32
52550,90029,17745
52551,90029,17746
52552,13354,1353
52553,13354,2785
52554,13350,1353
52555,13350,5173
52556,15601,1353
52557,15601,2785
52558,30074,6194
52559,12902,1353
52560,119321,2785
52561,36972,1353
52562,151535,5173
52563,81900,2785
52564,81900,7635
52565,308447,2785
52566,308447,7898
52567,308447,10339
52568,36868,1353
52569,101514,3213
52570,43960,2348
52571,43960,12237
52572,68053,1375
52573,68053,1400
52574,68053,75286
52575,49725,1820
52576,49725,18623
52577,3405,4
52578,3405,1379
52579,94770,87275
52580,105509,1679
52581,105509,68461
52582,19373,19038
52583,117890,1671
52584,117890,8930
52585,64465,1399
52586,57706,3790
52587,21578,21200
52588,21578,21201
52589,16014,76
52590,47166,61
52591,47166,3166
52592,20720,2922
52593,34513,2789
52594,14092,12657
52595,16774,4279
52596,66984,3166
52597,284274,420
52598,14542,2922
52599,14540,2922
52600,108930,3848
52601,108930,21201
52602,108930,21235
52603,74510,7480
52604,74510,35327
52605,74510,40268
52606,23289,3675
52607,53211,174
52608,164954,61
52609,164954,3166
52610,26809,6125
52611,42979,1
52612,145977,8302
52613,33556,5129
52614,33556,69952
52615,15977,5571
52616,15412,2320
52617,34463,6470
52618,34463,16685
52619,60293,2786
52620,8557,2446
52621,8557,2447
52622,332980,5686
52623,332980,20542
52624,300685,2922
52625,300685,53622
52626,14541,2922
52627,16657,3405
52628,16657,5634
52629,16657,5636
52630,16657,14714
52631,36218,34231
52632,5086,6082
52633,92398,49871
52634,92398,49872
52635,16237,429
52636,16237,20734
52637,85860,10485
52638,14813,3166
52639,231082,15352
52640,81003,521
52641,87533,28433
52642,321697,33
52643,321697,258
52644,321697,923
52645,321697,1557
52646,321697,4220
52647,321697,6708
52648,225728,5870
52649,225728,7217
52650,225728,8087
52651,225728,9349
52652,225728,20664
52653,225728,58085
52654,208305,7177
52655,208305,15587
52656,182873,13161
52657,202980,6896
52658,202980,58669
52659,61901,2203
52660,61901,2927
52661,61901,11199
52662,61901,22770
52663,61901,31374
52664,52474,47347
52665,37633,1742
52666,13400,688
52667,221510,10221
52668,221510,19814
52669,221510,60954
52670,53219,61
52671,53219,3166
52672,296099,12
52673,296099,6363
52674,296099,53060
52675,122126,7819
52676,250574,3172
52677,46983,745
52678,46983,70597
52679,162320,745
52680,38811,511
52681,49097,69329
52682,49112,69328
52683,227679,33
52684,227679,5897
52685,227679,8411
52686,227679,12654
52687,227679,13694
52688,227679,50411
52689,39057,33
52690,39057,5897
52691,39057,6687
52692,39057,7606
52693,34067,4570
52694,226140,7571
52695,226140,10339
52696,315024,42613
52697,294093,45229
52698,228358,41046
52699,309063,18643
52700,253161,11081
52701,253161,47756
52702,253161,47757
52703,301730,17526
52704,301730,62091
52705,316410,1311
52706,263913,23607
52707,263913,52393
52708,263913,52394
52709,299221,54299
52710,299221,54300
52711,254024,163
52712,254024,288
52713,254024,10102
52714,254024,34381
52715,254024,48197
52716,254024,53326
52717,254905,9015
52718,297462,43650
52719,297462,43651
52720,339355,14576
52721,305747,39281
52722,305747,39282
52723,324333,22348
52724,239568,13
52725,282248,27653
52726,261103,4606
52727,261103,7584
52728,261103,10951
52729,261103,20187
52730,261103,50448
52731,261103,68110
52732,261103,68111
52733,261103,68112
52734,261103,68113
52735,279988,27848
52736,279988,27849
52737,279988,53599
52738,337663,26484
52739,335077,50892
52740,332662,72662
52741,332662,72663
52742,31140,12387
52743,309924,738
52744,309924,4253
52745,309924,12567
52746,309924,45909
52747,309924,95983
52748,337218,4903
52749,273610,24156
52750,331161,21789
52751,332976,3495
52752,332976,52715
52753,327833,20613
52754,327833,23423
52755,327833,52254
52756,327833,52255
52757,327833,52256
52758,220471,10285
52759,268508,4014
52760,268508,22463
52761,268508,22974
52762,143142,49739
52763,143142,73131
52764,335805,6427
52765,128209,15224
52766,128209,23809
52767,128209,89301
52768,84056,6246
52769,214146,20472
52770,13748,9
52771,13748,2490
52772,296456,10967
52773,179966,54657
52774,312796,84521
52775,291865,50810
52776,317744,13816
52777,317744,15462
52778,317744,15465
52779,317744,45358
52780,317744,50147
52781,332936,50110
52782,275696,5124
52783,275696,11049
52784,101724,17404
52785,101724,38160
52786,332488,49430
52787,276488,2446
52788,276488,18078
52789,276488,47348
52790,240483,7281
52791,240483,11667
52792,240483,19404
52793,240483,41115
52794,240483,60622
52795,240483,60623
52796,319924,48861
52797,173224,65815
52798,309887,20807
52799,309887,23909
52800,319986,47561
52801,319986,47562
52802,4199,1585
52803,279984,2230
52804,279984,89903
52805,279984,89904
52806,81009,14137
52807,20121,537
52808,33723,5346
52809,38918,5754
52810,217412,7930
52811,213950,3400
52812,316776,73179
52813,27717,4704
52814,30341,5042
52815,30341,8411
52816,312791,3160
52817,79698,7299
52818,79698,8186
52819,79698,8187
52820,79698,8188
52821,79698,76098
52822,79698,76099
52823,79698,76100
52824,209112,429
52825,209112,507
52826,209112,6194
52827,209112,9993
52828,209112,9995
52829,209112,41624
52830,94935,80108
52831,249677,47335
52832,214210,58568
52833,36952,8019
52834,275657,17209
52835,3026,1292
52836,3026,1293
52837,32323,10473
52838,303483,7646
52839,201277,29005
52840,201277,29006
52841,201277,29007
52842,49398,82
52843,49398,20395
52844,128767,18583
52845,128767,19024
52846,300600,37208
52847,332177,10339
52848,338518,21646
52849,285549,29238
52850,286548,78306
52851,272435,9
52852,272435,83
52853,272435,2054
52854,272435,2564
52855,272435,5358
52856,272435,8092
52857,272435,11620
52858,272435,11795
52859,272435,31229
52860,272435,32714
52861,290556,58442
52862,290556,58443
52863,290556,58444
52864,142391,10890
52865,142391,23694
52866,283686,6735
52867,283686,6736
52868,283686,7062
52869,283686,8111
52870,283686,12142
52871,283686,44210
52872,283686,44211
52873,296367,15303
52874,296367,22793
52875,307479,40157
52876,16261,3169
52877,16261,3641
52878,16261,94854
52879,179340,2857
52880,92424,7118
52881,31003,15231
52882,31003,24996
52883,31003,40866
52884,77171,17038
52885,37789,8182
52886,44859,15674
52887,41574,73686
52888,41574,73687
52889,41574,73688
52890,41587,2161
52891,41587,7405
52892,168361,8589
52893,29597,21889
52894,4645,1704
52895,52653,42681
52896,29797,10377
52897,29797,60345
52898,258353,6345
52899,63326,7119
52900,221981,7928
52901,68193,5776
52902,68193,5777
52903,137776,10969
52904,306825,10377
52905,225850,10969
52906,270383,10969
52907,259894,50882
52908,69393,8588
52909,69393,8589
52910,69393,18518
52911,346570,10969
52912,239513,8335
52913,239513,9024
52914,224251,5003
52915,264560,4106
52916,264560,39022
52917,70104,1192
52918,70104,1193
52919,70104,40462
52920,60664,48420
52921,143966,2865
52922,143966,10819
52923,17241,5003
52924,17241,11073
52925,17241,12029
52926,17241,76101
52927,118406,1778
52928,118406,2883
52929,118406,2918
52930,118406,3034
52931,118406,5897
52932,118406,6450
52933,118406,6451
52934,75471,51928
52935,42554,3431
52936,110204,3958
52937,110204,38002
52938,81470,12061
52939,38364,364
52940,108391,9024
52941,128979,8719
52942,128979,23096
52943,23692,19683
52944,23692,41564
52945,65367,1360
52946,114162,18852
52947,130267,308
52948,130267,10255
52949,58075,288
52950,58075,3268
52951,58075,3346
52952,58075,7429
52953,41993,5552
52954,42140,3391
52955,42140,4606
52956,42140,12997
52957,42140,34444
52958,273707,32569
52959,89309,5828
52960,72544,10096
52961,279086,288
52962,46106,13247
52963,46106,90891
52964,74666,786
52965,74666,851
52966,74666,5358
52967,74666,6916
52968,74666,7307
52969,74666,12346
52970,74666,18485
52971,74666,24477
52972,74666,26629
52973,74666,33245
52974,37413,60
52975,37413,13479
52976,43773,79260
52977,36329,5965
52978,36329,48320
52979,43756,10316
52980,212748,63971
52981,46197,18774
52982,8932,8467
52983,8932,8468
52984,8932,8469
52985,8932,8470
52986,8932,8471
52987,8932,8472
52988,173917,11311
52989,71243,4395
52990,144206,5996
52991,144206,25570
52992,152266,4
52993,171648,35212
52994,202960,7289
52995,202960,9168
52996,202960,10039
52997,202960,20670
52998,202960,57779
52999,202960,57780
53000,161565,4
53001,317144,35471
53002,240154,18450
53003,29109,7556
53004,277237,9349
53005,277237,34338
53006,41945,12360
53007,179641,2137
53008,179641,20980
53009,331781,41077
53010,331781,56804
53011,331781,66970
53012,253622,2726
53013,25764,4421
53014,140489,60014
53015,29562,7996
53016,29562,21735
53017,277702,13235
53018,57327,1711
